customerID,Risk_Tier,Risk_Score,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,Churn
7966-YOTQW,High Risk,6,Month-to-month,10,54.5,568.2,Credit card (automatic),DSL,No,Yes,Yes,No
5402-HTOTQ,High Risk,6,Month-to-month,16,55.3,875.35,Electronic check,DSL,No,No,No,No
3594-IVHJZ,High Risk,6,Month-to-month,2,20.45,42.45,Mailed check,No,No internet service,No internet service,Yes,No
1697-BCSHV,High Risk,6,Month-to-month,58,66.8,3970.4,Bank transfer (automatic),DSL,No,No,Yes,No
3620-MWJNE,High Risk,6,Month-to-month,2,54.45,87.3,Mailed check,DSL,Yes,Yes,Yes,No
7721-JXEAW,High Risk,6,Month-to-month,59,41.05,2452.7,Bank transfer (automatic),DSL,No,No,Yes,Yes
3761-FLYZI,High Risk,6,Month-to-month,65,108.8,7082.45,Bank transfer (automatic),Fiber optic,No,No,Yes,No
3694-GLTJM,High Risk,6,Month-to-month,5,19.65,92.05,Credit card (automatic),No,No internet service,No internet service,Yes,No
7714-YXSMB,High Risk,6,Month-to-month,26,100.5,2599.95,Bank transfer (automatic),Fiber optic,No,No,Yes,No
8439-LTUGF,High Risk,6,Month-to-month,10,20.0,198.6,Credit card (automatic),No,No internet service,No internet service,Yes,No
3007-FDPEA,High Risk,6,Month-to-month,2,20.7,39.85,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
8705-DWKTI,High Risk,6,Month-to-month,52,83.8,4331.4,Credit card (automatic),Fiber optic,No,No,Yes,No
8267-KFGYD,High Risk,6,Month-to-month,1,21.05,21.05,Mailed check,No,No internet service,No internet service,Yes,No
8755-IWJHN,High Risk,6,Month-to-month,69,95.35,6382.0,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5959-BELXA,High Risk,6,Month-to-month,32,96.15,3019.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
4456-RHSNB,High Risk,6,Month-to-month,19,49.6,962.9,Bank transfer (automatic),DSL,No,No,Yes,No
7109-MFBYV,High Risk,6,Month-to-month,26,45.45,1233.15,Electronic check,DSL,No,No,No,No
1833-TCXKK,High Risk,6,Month-to-month,45,107.75,4882.8,Bank transfer (automatic),Fiber optic,No,No,Yes,No
6549-YMFAW,High Risk,6,Month-to-month,9,21.25,204.55,Mailed check,No,No internet service,No internet service,Yes,No
2207-OBZNX,High Risk,6,Month-to-month,7,51.0,354.05,Mailed check,DSL,No,Yes,Yes,Yes
6538-POCHL,High Risk,6,Month-to-month,33,79.0,2576.8,Credit card (automatic),Fiber optic,No,No,Yes,No
1853-ARAAQ,High Risk,6,Month-to-month,26,50.35,1277.5,Credit card (automatic),DSL,No,No,Yes,No
1114-CENIM,High Risk,6,Month-to-month,54,55.0,3092.65,Credit card (automatic),DSL,No,No,Yes,Yes
6942-LBFDP,High Risk,6,Month-to-month,2,20.55,33.6,Mailed check,No,No internet service,No internet service,Yes,No
7794-JASDG,High Risk,6,Month-to-month,1,50.75,50.75,Mailed check,DSL,No,Yes,Yes,No
2676-OXPPQ,High Risk,6,Month-to-month,6,55.7,335.65,Bank transfer (automatic),DSL,No,Yes,Yes,No
4986-MXSFP,High Risk,6,Month-to-month,2,20.0,40.9,Mailed check,No,No internet service,No internet service,Yes,No
8837-VVWLQ,High Risk,6,Month-to-month,8,84.95,668.4,Electronic check,Fiber optic,No,Yes,No,Yes
2011-TRQYE,High Risk,6,Month-to-month,18,33.5,600.0,Credit card (automatic),DSL,No,No,Yes,Yes
7776-QWNFX,High Risk,6,Month-to-month,30,50.4,1527.5,Bank transfer (automatic),DSL,No,No,Yes,Yes
8563-OYMQY,High Risk,6,Month-to-month,17,90.95,1612.2,Credit card (automatic),Fiber optic,No,No,Yes,No
0623-GDISB,High Risk,6,Month-to-month,1,48.45,48.45,Bank transfer (automatic),DSL,No,Yes,Yes,No
2480-JZOSN,High Risk,6,Month-to-month,1,20.65,20.65,Mailed check,No,No internet service,No internet service,Yes,No
8262-COGGB,High Risk,6,Month-to-month,1,20.45,20.45,Mailed check,No,No internet service,No internet service,Yes,No
9279-CJEOJ,High Risk,6,Month-to-month,21,95.4,2025.1,Bank transfer (automatic),Fiber optic,No,No,Yes,No
7964-VEXDG,High Risk,6,Month-to-month,21,80.35,1747.2,Electronic check,Fiber optic,No,Yes,No,No
2792-LSHWX,High Risk,6,Month-to-month,1,83.4,83.4,Mailed check,Fiber optic,Yes,Yes,Yes,No
7000-WCEVQ,High Risk,6,Month-to-month,20,61.6,1174.35,Mailed check,DSL,No,No,Yes,Yes
7246-ZGQDF,High Risk,6,Month-to-month,1,54.5,54.5,Electronic check,DSL,Yes,Yes,No,No
1597-FZREH,High Risk,6,Month-to-month,2,76.4,160.8,Electronic check,DSL,Yes,No,No,Yes
0112-QAWRZ,High Risk,6,Month-to-month,16,90.8,1442.2,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5842-POCOP,High Risk,6,Month-to-month,5,88.9,454.15,Mailed check,Fiber optic,No,Yes,Yes,Yes
7706-DZNKK,High Risk,6,Month-to-month,11,20.45,237.3,Credit card (automatic),No,No internet service,No internet service,Yes,No
1213-NGCUN,High Risk,6,Month-to-month,6,49.65,267.35,Bank transfer (automatic),DSL,Yes,No,Yes,Yes
2894-QOJRX,High Risk,6,Month-to-month,25,34.0,853.0,Bank transfer (automatic),DSL,No,No,Yes,Yes
5747-PMBSQ,High Risk,6,Month-to-month,10,92.5,934.1,Mailed check,Fiber optic,Yes,No,Yes,Yes
3143-JQEGI,High Risk,6,Month-to-month,13,88.35,1222.8,Electronic check,Fiber optic,No,No,No,Yes
3426-NIYYL,High Risk,6,Month-to-month,15,51.55,765.5,Electronic check,DSL,No,No,No,Yes
9526-JAWYF,High Risk,6,Month-to-month,26,89.8,2335.3,Electronic check,Fiber optic,No,No,No,Yes
5996-DAOQL,High Risk,6,Month-to-month,1,20.45,20.45,Mailed check,No,No internet service,No internet service,Yes,No
9050-QLROH,High Risk,6,Month-to-month,18,90.7,1597.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
1894-IGFSG,High Risk,6,Month-to-month,22,89.25,1907.85,Electronic check,Fiber optic,No,No,No,Yes
8069-YQQAJ,High Risk,6,Month-to-month,14,31.1,419.7,Mailed check,DSL,No,No,Yes,No
2189-WWOEW,High Risk,6,Month-to-month,15,85.9,1269.55,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
0139-IVFJG,High Risk,6,Month-to-month,2,90.35,190.5,Electronic check,Fiber optic,No,Yes,No,No
3137-LUPIX,High Risk,6,Month-to-month,4,64.4,253.0,Mailed check,DSL,Yes,No,Yes,No
8676-OOQEJ,High Risk,6,Month-to-month,4,30.5,118.4,Electronic check,DSL,Yes,No,No,No
1410-RSCMR,High Risk,6,Month-to-month,7,71.35,515.75,Credit card (automatic),DSL,Yes,Yes,Yes,No
5138-WVKYJ,High Risk,6,Month-to-month,10,98.55,1008.55,Electronic check,Fiber optic,No,Yes,No,Yes
6833-JMZYP,High Risk,6,Month-to-month,15,94.0,1505.45,Credit card (automatic),Fiber optic,No,No,Yes,No
2346-DJQTB,High Risk,6,Month-to-month,35,24.15,812.5,Electronic check,DSL,No,No,No,No
0463-WZZKO,High Risk,6,Month-to-month,3,20.75,67.1,Credit card (automatic),No,No internet service,No internet service,Yes,No
4998-IKFSE,High Risk,6,Month-to-month,30,100.45,3096.9,Electronic check,Fiber optic,No,No,No,No
5088-QZLRL,High Risk,6,Month-to-month,1,20.65,20.65,Electronic check,No,No internet service,No internet service,No,No
8023-QHAIO,High Risk,6,Month-to-month,56,76.85,4275.75,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No
0013-EXCHZ,High Risk,6,Month-to-month,3,83.9,267.4,Mailed check,Fiber optic,Yes,No,Yes,Yes
1423-BMPBQ,High Risk,6,Month-to-month,1,19.0,19.0,Mailed check,No,No internet service,No internet service,Yes,No
6719-OXYBR,High Risk,6,Month-to-month,15,85.3,1219.85,Electronic check,Fiber optic,No,No,No,No
5016-IBERQ,High Risk,6,Month-to-month,23,84.25,1968.1,Electronic check,Fiber optic,No,No,No,No
1891-UAWWU,High Risk,6,Month-to-month,20,90.8,1951.0,Electronic check,Fiber optic,No,No,No,Yes
3269-ATYWD,High Risk,6,Month-to-month,39,95.65,3759.05,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
5839-SUYVZ,High Risk,6,Month-to-month,16,74.55,1170.5,Credit card (automatic),Fiber optic,Yes,No,Yes,No
0719-SYFRB,High Risk,6,Month-to-month,12,61.65,713.75,Mailed check,DSL,Yes,Yes,Yes,Yes
4936-YPJNK,High Risk,6,Month-to-month,10,19.9,199.45,Mailed check,No,No internet service,No internet service,Yes,No
4686-UXDML,High Risk,6,Month-to-month,21,99.85,1992.55,Credit card (automatic),Fiber optic,No,No,Yes,No
2393-DIVAI,High Risk,6,Month-to-month,3,20.0,61.7,Mailed check,No,No internet service,No internet service,Yes,No
7636-XUHWW,High Risk,6,Month-to-month,2,19.9,33.7,Credit card (automatic),No,No internet service,No internet service,Yes,No
9600-UDOPK,High Risk,6,Month-to-month,30,94.05,2866.45,Credit card (automatic),Fiber optic,No,No,Yes,Yes
4580-TMHJU,High Risk,6,Month-to-month,43,56.15,2499.3,Electronic check,DSL,No,No,No,Yes
9761-XUJWD,High Risk,6,Month-to-month,5,65.6,339.9,Bank transfer (automatic),DSL,Yes,No,Yes,No
2640-LYMOV,High Risk,6,Month-to-month,2,19.65,38.8,Mailed check,No,No internet service,No internet service,Yes,No
7401-RUBNK,High Risk,6,Month-to-month,18,74.8,1438.05,Electronic check,Fiber optic,No,Yes,No,No
3873-NFTGI,High Risk,6,Month-to-month,14,55.5,767.55,Credit card (automatic),DSL,No,No,Yes,No
7343-EOBEU,High Risk,6,Month-to-month,3,23.6,89.05,Mailed check,No,No internet service,No internet service,Yes,No
6986-IJDHX,High Risk,6,Month-to-month,39,86.3,3266.0,Mailed check,Fiber optic,No,No,Yes,Yes
5843-TTHGI,High Risk,6,Month-to-month,18,50.0,892.7,Mailed check,DSL,No,No,Yes,No
9137-NOQKA,High Risk,6,Month-to-month,2,19.2,37.2,Electronic check,No,No internet service,No internet service,No,No
3161-GETRM,High Risk,6,Month-to-month,34,90.05,3097.0,Credit card (automatic),Fiber optic,No,No,Yes,No
4976-LNFVV,High Risk,6,Month-to-month,19,34.3,577.15,Credit card (automatic),DSL,No,No,Yes,No
0654-HMSHN,High Risk,6,Month-to-month,21,104.4,2157.95,Electronic check,Fiber optic,No,No,No,Yes
4369-HTUIF,High Risk,6,Month-to-month,6,85.15,503.6,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes
4588-YBNIB,High Risk,6,Month-to-month,1,19.6,19.6,Mailed check,No,No internet service,No internet service,Yes,Yes
5143-WMWOG,High Risk,6,Month-to-month,1,19.95,19.95,Electronic check,No,No internet service,No internet service,No,Yes
2657-ALMWY,High Risk,6,Month-to-month,26,84.95,2169.75,Electronic check,Fiber optic,No,No,No,Yes
4957-TREIR,High Risk,6,Month-to-month,3,64.4,195.65,Credit card (automatic),DSL,Yes,Yes,Yes,No
4667-OHGKG,High Risk,6,Month-to-month,1,19.3,19.3,Mailed check,No,No internet service,No internet service,Yes,Yes
2344-JMOGN,High Risk,6,Month-to-month,9,94.85,890.6,Mailed check,Fiber optic,Yes,No,Yes,Yes
1794-HBQTJ,High Risk,6,Month-to-month,1,48.6,48.6,Credit card (automatic),DSL,No,Yes,Yes,Yes
1493-AMTIE,High Risk,6,Month-to-month,1,20.2,20.2,Bank transfer (automatic),No,No internet service,No internet service,Yes,Yes
5533-RJFTJ,High Risk,6,Month-to-month,49,30.2,1453.1,Bank transfer (automatic),DSL,No,No,Yes,No
4462-CYWMH,High Risk,6,Month-to-month,62,89.8,5629.55,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2087-QAREY,High Risk,6,Month-to-month,22,54.7,1178.75,Mailed check,DSL,No,No,Yes,No
0601-WZHJF,High Risk,6,Month-to-month,14,46.35,667.7,Electronic check,DSL,No,No,No,Yes
5356-CSVSQ,High Risk,6,Month-to-month,3,64.6,174.2,Electronic check,DSL,Yes,No,No,No
5780-INQIK,High Risk,6,Month-to-month,8,49.4,408.25,Electronic check,DSL,Yes,No,No,No
5183-SNMJQ,High Risk,6,Month-to-month,10,95.1,865.1,Credit card (automatic),Fiber optic,Yes,No,Yes,No
4160-AMJTL,High Risk,6,Month-to-month,8,19.65,164.3,Electronic check,No,No internet service,No internet service,No,Yes
7502-BNYGS,High Risk,6,Month-to-month,46,69.1,3168.0,Credit card (automatic),DSL,No,No,Yes,No
4720-VSTSI,High Risk,6,Month-to-month,44,84.8,3862.55,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
7312-XSBAT,High Risk,6,Month-to-month,1,49.75,49.75,Electronic check,DSL,No,Yes,No,No
6345-HOVES,High Risk,6,Month-to-month,34,25.05,852.7,Bank transfer (automatic),DSL,No,No,Yes,No
6469-QJKZW,High Risk,6,Month-to-month,4,20.15,91.4,Electronic check,No,No internet service,No internet service,No,No
9103-CXVOK,High Risk,6,Month-to-month,1,19.75,19.75,Electronic check,No,No internet service,No internet service,No,No
8201-AAXCB,High Risk,6,Month-to-month,25,60.35,1404.65,Electronic check,DSL,No,No,No,No
6982-UQZLY,High Risk,6,Month-to-month,1,20.85,20.85,Mailed check,No,No internet service,No internet service,Yes,Yes
5173-WXOQV,High Risk,6,Month-to-month,2,64.2,143.65,Mailed check,DSL,Yes,No,Yes,No
3807-XHCJH,High Risk,6,Month-to-month,1,20.0,20.0,Electronic check,No,No internet service,No internet service,No,No
4971-PUYQO,High Risk,6,Month-to-month,27,94.55,2724.6,Mailed check,Fiber optic,No,No,Yes,Yes
0899-LIIBW,High Risk,6,Month-to-month,34,100.85,3527.3,Electronic check,Fiber optic,No,No,No,No
0611-DFXKO,High Risk,6,Month-to-month,20,89.0,1820.45,Mailed check,Fiber optic,No,No,Yes,Yes
7742-MYPGI,High Risk,6,Month-to-month,6,48.8,297.35,Mailed check,DSL,Yes,No,Yes,No
4182-BGSIQ,High Risk,6,Month-to-month,10,19.8,196.75,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
3234-VKACU,High Risk,6,Month-to-month,2,70.3,132.4,Electronic check,DSL,Yes,No,No,No
7814-LEEVE,High Risk,6,Month-to-month,1,20.3,20.3,Bank transfer (automatic),No,No internet service,No internet service,Yes,No
1112-CUNAO,High Risk,6,Month-to-month,15,89.85,1424.95,Electronic check,Fiber optic,No,No,No,Yes
5707-ORNDZ,High Risk,6,Month-to-month,9,54.55,494.05,Electronic check,DSL,No,Yes,No,Yes
0428-IKYCP,High Risk,6,Month-to-month,22,87.0,1850.65,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4541-RMRLG,High Risk,6,Month-to-month,7,19.25,112.3,Electronic check,No,No internet service,No internet service,No,Yes
3688-FTHLT,High Risk,6,Month-to-month,16,63.05,1067.05,Bank transfer (automatic),DSL,No,No,Yes,No
0148-DCDOS,High Risk,6,Month-to-month,25,94.7,2362.1,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1622-HSHSF,High Risk,6,Month-to-month,1,19.55,19.55,Mailed check,No,No internet service,No internet service,Yes,No
7869-ZYDST,High Risk,6,Month-to-month,31,59.05,1882.8,Credit card (automatic),DSL,No,No,Yes,No
2359-KLTEK,High Risk,6,Month-to-month,41,94.9,3848.0,Bank transfer (automatic),Fiber optic,No,No,Yes,No
3521-MNKLV,High Risk,6,Month-to-month,24,49.7,1167.8,Mailed check,DSL,No,No,Yes,No
8388-FYNPZ,High Risk,6,Month-to-month,4,56.75,245.15,Electronic check,DSL,No,Yes,No,No
0114-PEGZZ,High Risk,6,Month-to-month,33,107.55,3645.5,Electronic check,Fiber optic,No,No,No,No
2436-QBZFP,High Risk,6,Month-to-month,22,39.2,849.9,Electronic check,DSL,No,No,No,No
1564-HJUVY,High Risk,6,Month-to-month,4,63.75,226.2,Bank transfer (automatic),DSL,Yes,No,Yes,No
9842-EFSYY,High Risk,6,Month-to-month,4,57.2,223.75,Mailed check,DSL,No,Yes,Yes,No
1449-XQEMT,High Risk,6,Month-to-month,3,19.8,58.15,Mailed check,No,No internet service,No internet service,Yes,Yes
9904-EHEVJ,High Risk,6,Month-to-month,32,91.35,2896.55,Mailed check,Fiber optic,No,No,Yes,No
0929-HYQEW,High Risk,6,Month-to-month,3,50.15,160.85,Mailed check,DSL,No,Yes,Yes,No
7426-RHZGU,High Risk,6,Month-to-month,9,95.9,827.45,Bank transfer (automatic),Fiber optic,Yes,No,Yes,No
6231-WFGFH,High Risk,6,Month-to-month,4,20.5,77.6,Mailed check,No,No internet service,No internet service,Yes,No
5311-IHLEI,High Risk,6,Month-to-month,12,50.95,605.75,Bank transfer (automatic),DSL,Yes,Yes,Yes,No
3845-JHAMY,High Risk,6,Month-to-month,16,35.5,552.7,Credit card (automatic),DSL,No,No,Yes,No
0929-PECLO,High Risk,6,Month-to-month,63,89.6,5538.8,Bank transfer (automatic),Fiber optic,No,No,Yes,No
4026-SKKHW,High Risk,6,Month-to-month,3,50.25,152.3,Mailed check,DSL,Yes,No,Yes,No
3524-WQDSG,High Risk,6,Month-to-month,43,99.3,4209.95,Bank transfer (automatic),Fiber optic,No,No,Yes,No
1230-QAJDW,High Risk,6,Month-to-month,3,65.25,209.9,Mailed check,DSL,Yes,No,Yes,No
5131-PONJI,High Risk,6,Month-to-month,49,90.4,4494.65,Credit card (automatic),Fiber optic,No,No,Yes,No
4869-EPIUS,High Risk,6,One year,56,80.9,4557.5,Electronic check,Fiber optic,No,No,Yes,No
6743-HHQPF,High Risk,6,Month-to-month,42,25.1,1097.15,Credit card (automatic),DSL,No,No,Yes,No
4581-LNWUM,High Risk,6,Month-to-month,13,49.15,649.4,Electronic check,DSL,No,No,No,No
1791-PQHBB,High Risk,6,Month-to-month,2,61.2,125.95,Credit card (automatic),DSL,No,Yes,Yes,No
3647-GMGDH,High Risk,6,Month-to-month,22,94.7,1914.9,Credit card (automatic),Fiber optic,No,No,Yes,Yes
4695-VADHF,High Risk,6,Month-to-month,18,57.45,990.85,Electronic check,DSL,No,No,No,Yes
2832-SCUCO,High Risk,6,Month-to-month,2,19.9,57.4,Electronic check,No,No internet service,No internet service,No,No
3791-LGQCY,High Risk,6,Month-to-month,56,100.65,5688.05,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
8802-UNOJF,High Risk,6,Month-to-month,12,83.8,1029.75,Mailed check,Fiber optic,Yes,No,Yes,Yes
1928-BXYIV,High Risk,6,Month-to-month,1,61.15,61.15,Electronic check,DSL,No,Yes,No,No
3352-ALMCK,High Risk,6,Month-to-month,40,102.65,4108.15,Mailed check,Fiber optic,No,No,Yes,No
4184-TJFAN,High Risk,6,Month-to-month,3,88.3,273.75,Mailed check,Fiber optic,Yes,Yes,Yes,Yes
8059-UDZFY,High Risk,6,Month-to-month,33,105.35,3465.05,Bank transfer (automatic),Fiber optic,No,No,Yes,No
2586-CWXVV,High Risk,6,Month-to-month,54,30.4,1621.35,Electronic check,DSL,No,No,No,No
8849-AYPTR,High Risk,6,Month-to-month,33,91.25,2964.05,Electronic check,Fiber optic,No,No,No,No
5480-TBGPH,High Risk,6,Month-to-month,24,99.3,2431.35,Credit card (automatic),Fiber optic,No,No,Yes,Yes
3682-YEUWS,High Risk,6,Month-to-month,10,24.4,253.9,Mailed check,No,No internet service,No internet service,Yes,No
2452-KDRRH,High Risk,6,Month-to-month,67,101.4,6841.05,Credit card (automatic),Fiber optic,No,No,Yes,No
6233-HXJMX,High Risk,6,Month-to-month,45,89.3,4192.15,Credit card (automatic),Fiber optic,No,No,Yes,No
4860-YZGZM,High Risk,6,Month-to-month,10,20.0,185.4,Electronic check,No,No internet service,No internet service,No,No
9342-VNIMQ,High Risk,6,Month-to-month,33,54.65,1665.2,Bank transfer (automatic),DSL,No,No,Yes,No
9163-GHAYE,High Risk,6,Month-to-month,15,48.85,736.8,Electronic check,DSL,No,No,No,No
9633-DENPU,High Risk,6,Month-to-month,47,58.6,2723.4,Bank transfer (automatic),DSL,No,No,Yes,No
2732-ISEZX,High Risk,6,Month-to-month,5,20.5,104.3,Mailed check,No,No internet service,No internet service,Yes,No
0581-MDMPW,High Risk,6,Month-to-month,24,88.95,2072.75,Credit card (automatic),Fiber optic,No,No,Yes,No
7295-JOMMD,High Risk,6,Month-to-month,4,98.1,396.3,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes
3671-SHRSP,High Risk,6,Month-to-month,4,80.6,319.15,Mailed check,Fiber optic,Yes,No,Yes,Yes
4128-ETESU,High Risk,6,Month-to-month,47,99.7,4747.2,Electronic check,Fiber optic,No,No,No,No
4124-MMETB,High Risk,6,Month-to-month,22,94.65,2104.55,Credit card (automatic),Fiber optic,No,No,Yes,Yes
1156-ZFYDO,High Risk,6,Month-to-month,1,19.75,19.75,Electronic check,No,No internet service,No internet service,No,No
0303-WMMRN,High Risk,6,Month-to-month,5,19.25,86.05,Mailed check,No,No internet service,No internet service,Yes,No
6645-MXQJT,High Risk,6,Month-to-month,2,97.1,184.15,Electronic check,Fiber optic,No,Yes,No,No
2311-QYMUQ,High Risk,6,Month-to-month,16,89.45,1430.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
0295-QVKPB,High Risk,6,Month-to-month,5,63.95,318.1,Credit card (automatic),DSL,Yes,No,Yes,No
7909-FIOIY,High Risk,6,Month-to-month,19,24.85,434.8,Mailed check,DSL,No,No,Yes,No
0643-OKLRP,High Risk,6,Month-to-month,47,80.35,3825.85,Electronic check,Fiber optic,No,Yes,No,Yes
9381-NDKME,High Risk,6,Month-to-month,24,40.65,933.3,Credit card (automatic),DSL,No,No,Yes,Yes
8295-FHIVV,High Risk,6,Month-to-month,7,19.4,168.65,Mailed check,No,No internet service,No internet service,Yes,No
5018-HEKFO,High Risk,6,Month-to-month,10,24.5,270.15,Mailed check,No,No internet service,No internet service,Yes,No
6854-EXGSF,High Risk,6,Month-to-month,8,65.5,573.15,Bank transfer (automatic),DSL,No,Yes,Yes,No
0924-BJCRC,High Risk,6,Month-to-month,60,89.45,5294.6,Electronic check,Fiber optic,No,No,No,No
6261-LHRTG,High Risk,6,Month-to-month,26,54.75,1406.9,Credit card (automatic),DSL,No,No,Yes,No
6502-HCJTI,High Risk,6,Month-to-month,7,94.7,673.1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes
4661-NJEUX,High Risk,6,Month-to-month,1,20.05,20.05,Mailed check,No,No internet service,No internet service,Yes,No
7379-FNIUJ,High Risk,6,Month-to-month,2,100.2,198.5,Electronic check,Fiber optic,No,Yes,No,No
3528-HFRIQ,High Risk,6,Month-to-month,71,52.3,3765.05,Bank transfer (automatic),DSL,No,No,Yes,No
0811-GSDTP,High Risk,6,Month-to-month,13,30.15,382.2,Electronic check,DSL,No,No,No,No
9512-PHSMG,High Risk,6,Month-to-month,10,20.55,252.75,Mailed check,No,No internet service,No internet service,Yes,No
7853-GVUDZ,High Risk,6,Month-to-month,1,20.15,20.15,Credit card (automatic),No,No internet service,No internet service,Yes,Yes
6954-OOYZZ,High Risk,6,Month-to-month,18,44.35,768.05,Bank transfer (automatic),DSL,No,No,Yes,No
4430-UZIPO,High Risk,6,Month-to-month,3,36.85,108.7,Mailed check,DSL,Yes,No,Yes,Yes
0541-FITGH,High Risk,6,Month-to-month,2,62.15,113.1,Mailed check,DSL,No,Yes,Yes,No
7740-KKCXF,High Risk,6,Month-to-month,51,30.05,1529.45,Credit card (automatic),DSL,No,No,Yes,No
5600-PDUJF,High Risk,6,Month-to-month,6,49.5,312.7,Credit card (automatic),DSL,Yes,No,Yes,No
3956-CJUST,High Risk,6,Month-to-month,23,75.4,1643.55,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No
1261-FWTTE,High Risk,6,Month-to-month,23,34.65,768.45,Bank transfer (automatic),DSL,No,No,Yes,No
6988-CJEYV,High Risk,6,Month-to-month,49,98.7,4920.55,Electronic check,Fiber optic,No,No,No,No
5673-TIYIB,High Risk,6,Month-to-month,2,40.4,77.15,Credit card (automatic),DSL,Yes,No,Yes,Yes
1848-LBZHY,High Risk,6,Month-to-month,7,50.3,355.1,Bank transfer (automatic),DSL,No,Yes,Yes,No
4315-MURBD,High Risk,6,Month-to-month,12,98.9,1120.95,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes
7298-IZWLY,High Risk,6,Month-to-month,1,19.4,19.4,Mailed check,No,No internet service,No internet service,Yes,No
8286-AFUYI,High Risk,6,Month-to-month,1,47.95,47.95,Electronic check,DSL,No,Yes,No,No
